ID	title	article_snippet	rating	scientific_claim	annotator_1	annotator_2	annotator_3
29227198939591234440940676358425133405	Navy SEALS Arrest Hillary Clinton	Navy SEALS Arrest Hillary Clinton The chant “lock her up” has finally seen fruition.  US Navy SEALS loyal to Donald Trump raided Hillary Clinton’s Chappaqua, NY estate and arrested her on charges of treason, destruction of government property, and aiding and abetting the enemy, Real Raw News has learned.  The arrest happened on Tuesday night, according to a source in Trump’s orbit, only hours after Trump had spoken to Rear Admiral Hugh W. Howard at US Special Operations Command and given him a “mammoth trov	FALSE	False	0	0	0
279695524963028134380587749147637744676	Michigan Removed 177,000 Voters from Voter Rolls in January After Certifying Biden Won Michigan by 154,000 Votes in November	Michigan Removed 177,000 Voters from Voter Rolls in January After Certifying Biden Won Michigan by 154,000 Votes in November Michigan now admits after ‘certifying’ the 2020 Presidential election, that more voters should be removed from their voter rolls than there were votes won by Joe Biden in the race. Mixed with other suspected fraud, (like 141,000 ballot drops at 6am the day after the election) all the ballots in this state should be forensically audited to determine the full extent of the election frau	Partially false	False	0	0	0
326088842909445644882716078363538161821	WHO now saying You do not need to Wear a Mask	WHO now saying You do not need to Wear a Mask Update June 24, 2021  WHO, Gates and the World Economic Forum, can take their agenda and shove it where the sun don’t shine. So can all the corrupt Governments. Read the post below and you will see what I mean. Huston I think we have all the answers now. What lying, low life, pieces of shit, they all are. Heads need to roll or good old tar and feathering. One way or the other they all need to be taken down. I am F-ing pissed today.  A Complete Loss of Confidence	FALSE	False	0	0	0
42978290256739087946697425240435980877	Biden Quietly Pardons 2,617 BLM Protesters	Biden Quietly Pardons 2,617 BLM Protesters Joe Biden has shown us all whose side he’ll be on when it comes to law and order.  In a sweeping secret pardon that includes more than 2,616 BLM “protesters,” Biden gave a big eff you to law enforcement.  Biden’s pardon includes “anyone arrested for protesting in a non-violent manner.” Basically, all they have to do is say “I dint do nuffin” and they’re free to go.  According to the White House, there is no pardon, and the issue of BLM protesters has yet to be addr	FALSE	False	0	0	0
153348902846275999041557698022014748265	One Hour After Biden is Sworn In, Arizona Senate President Releases Evidence of Voter Fraud	One Hour After Biden is Sworn In, Arizona Senate President Releases Evidence of Voter Fraud You can’t make up this level of corruption anymore America, literally one hour after Joe Biden is worn in as the 46th President of the United States, Arizona has released evidence from their state Senate on voter fraud.  Now the Senate President has said they have reached an agreement with Maricopa County Board of Supervisors to turn over all relevant information they sought in their subpoenas so that we may perform	FALSE	False	0	0	0
171737832406462997098716652637979231545	RAFFENSPERGER GETS CAUGHT: Georgia Ballots Were Printed DIFFERENTLY for GOP Areas vs. DEM Areas — Election Was Rigged!	RAFFENSPERGER GETS CAUGHT: Georgia Ballots Were Printed DIFFERENTLY for GOP Areas vs. DEM Areas — Election Was Rigged! Georgia Secretary of State Brad Raffensperger  Members of Georgia’s Senate Judiciary Subcommittee on Elections and members of the Senate Judiciary Committee held a hearing to study Georgia’s Election Laws, and the numerous voting irregularities in the 2020 presidential election.  The hearing comes after a Senate subcommittee held a hearing last week at the capitol to discuss perceived votin	FALSE	False	0	0	0
328463177050754013970155943815641257566	Fulton County Blocks Credentialed Republican Poll Monitors From Overseeing Absentee Ballots and Verifying Signatures Despite Court Order	"Fulton County Blocks Credentialed Republican Poll Monitors From Overseeing Absentee Ballots and Verifying Signatures Despite Court Order The Georgia twin senate runoff is going the way we expected.  The Democrats are going for the steal by any means necessary.  Poll observers in Fulton County on Tuesday were being blocked by barriers.  Single individuals were scanning and adjudicating ballots without Republican observers at the World Congress Center.  TRENDING: ""I Went There for You My Son"" - J6 Political P"	FALSE	False	0	0	0
195189102587797754971974785843520314580	MI Sec of State Official Caught On Video Telling Volunteers To Count “Multiple Ballots with the very Same Signature” During “Audit” Of Votes In Antrim County	MI Sec of State Official Caught On Video Telling Volunteers To Count “Multiple Ballots with the very Same Signature” During “Audit” Of Votes In Antrim County Constitutional Attorney Matthew DePerno is an American hero. Two weeks ago, Michigan 13th Circuit Court Judge Kevin A Elsenheimer agreed to allow Mr. DePerno’s client, William Bailey, and a highly skilled team of IT experts to perform a forensic examination on 16 of the Dominion voting machines in Antrim County. On Monday, Judge Elsenheimer agreed to a	FALSE	False	0	0	0
167099705799622283015006314379141300911	Inauguration Cancelled, Trump Remains in Office, ABC, NBC, CBS, Fox, CNN, MSNBC to Lose Licenses	Inauguration Cancelled, Trump Remains in Office, ABC, NBC, CBS, Fox, CNN, MSNBC to Lose Licenses % of readers think this story is Fact. Add your two cents.  Joe Biden’s Inauguration has been cancelled, President Trump would remain in office and the Chinese Communist Party propaganda media outlets of ABC, NBC, CBS, Fox News, CNN and MSNBC would soon be off the airwaves according to President Trump.  “I have invoked the Insurrection Act of 1807 (Section 10 U.S. Code 13 251-255) to address the treasonous r	FALSE	False	0	0	0
290564535023054991384338231225891308668	Marine Corps. Rebukes Pelosi: “WE DON’T WORK FOR YOU!”	Marine Corps. Rebukes Pelosi: “WE DON’T WORK FOR YOU!” Latest Breaking News: Martial Law Imminent  General David H. Berger, Commandant of the United States Marine Corps., refused House Speaker Nancy Pelosi’s request to use the Corps. to safeguard Biden’s Jan. 20 inauguration from Trump supporters and insurrectionists.  A Pentagon source speaking under promise of anonymity told Real Raw News that Pelosi contacted Gen. Berger late Monday night, and she beseeched him to commit 5,000 troops to help ensure a pea	FALSE	False	0	0	0
255514464029960534234253904204791665635	EXCLUSIVE: Proof China, Russia Hacked 2020 Election: IP Addresses In China, Russia, Hong Kong, Germany, Canada, Czech Republic Hacked PA, NV, MI, GA Battleground States Raw Data Analytics Show	EXCLUSIVE: Proof China, Russia Hacked 2020 Election: IP Addresses In China, Russia, Hong Kong, Germany, Canada, Czech Republic Hacked PA, NV, MI, GA Battleground States Raw Data Analytics Show By Mary Fanning and Alan Jones | January 11, 2021  Raw data analytics exclusively obtained by The American Report show that during the 2020 presidential election internet protocol (IP) addresses in China, Russia, Hong Kong, Germany, Canada, and the Czech Republic hacked into IP addresses in the battleground states of	FALSE	False	0	0	0
105625103119574386858328487241855757744	Delta Force Raids Biden Compound in Ukraine	Delta Force Raids Biden Compound in Ukraine During the predawn hours on New Year’s Day, Delta Force operators infiltrated a Biden-controlled stronghold in southeast Ukraine near the port city of Mariupol, according to an anonymous White House Source who said President Trump greenlit the operation following a series of telephone calls to US military commanders and to Ukrainian President Volodymyr Zelensky.  A Delta detachment, known as 1-SFOD in the Special Operations community, flew from Okinawa Japan to th	FALSE	False	0	0	0
221798654526899691732312729175952308751	BUSTED: CDC Inflated COVID Numbers, Accused of Violating Federal Law	BUSTED: CDC Inflated COVID Numbers, Accused of Violating Federal Law The Centers for Disease Control and Prevention (CDC) stands accused of violating federal law by inflating Coronavirus fatality numbers, according to stunning information obtained by NATIONAL FILE.  CDC illegally inflated the COVID fatality number by at least 1,600 percent as the 2020 presidential election played out, according to a study published by the Public Health Initiative of the Institute for Pure and Applied Knowledge. The study, “	FALSE	True	1	1	1
307887265916520394827651385155873095537	Exclusive: The TCF Center Election Fraud – Newly Discovered Video Shows Late Night Deliveries of Tens of Thousands of Illegal Ballots 8 Hours After Deadline	Exclusive: The TCF Center Election Fraud – Newly Discovered Video Shows Late Night Deliveries of Tens of Thousands of Illegal Ballots 8 Hours After Deadline By Cassandra Fairbanks and Jim Hoft  On Tuesday, November 3rd President Trump was ahead of Joe Biden in the swing state of Michigan by over 100,000 votes. This appeared to be another solid win for President Trump in Michigan with a greater margin than his 2016 victory. The ballot counting in Detroit, Michigan on election night took place at the TCF Cent	FALSE	False	0	0	0
122832090577316051288627864330915724275	Capitol Shooting Exposed as Hollywood Stunt	Capitol Shooting Exposed as Hollywood Stunt % of readers think this story is Fact. Add your two cents.  Ashli Babbit Capitol Shooting Exposed as Hollywood Stunt  Compelling analysis of video clips reveal a botched attempt at a Hollywood-style capitol shooting drama.  Is Ashli Babbitt alive and well? — Babbit was initially identified as “Roberta Paulsen” until it was officially debunked by alleged “fact checkers”.  The smoking gun is the failure of law enforcement to be prepared when it was known by U.S.	FALSE	False	0	0	0
188370541771676804891934827803373903807	[VIDEO] Joe Biden Took His Booster Shot On A “Set” Of A Fake “White House”	[VIDEO] Joe Biden Took His Booster Shot On A “Set” Of A Fake “White House” [VIDEO] Joe Biden Took His Booster Shot On A “Set” Of A Fake “White House”  Joe Biden made us fools  He is the most disgusting man on this planet. A dementia patient who likes to touch kids and women.  Join Our Telegram channel here: https://t.me/TheTrueReporter  We all saw the photo of him getting his booster. First, everyone was talking about his super hairy arm. Second, people compared this photo to the photo of him getting the fi	FALSE	False	0	0	0
176970782792256200088732947547586213192	Putin Orders Military to Destroy Bio-Labs in Ukraine as US Scrubs Evidence of Their Existence	Putin Orders Military to Destroy Bio-Labs in Ukraine as US Scrubs Evidence of Their Existence Russian President Vladimir Putin has ordered his military to seek and destroy US-Deep State bio-labs engaged in top-secret zoonotic and infectious disease research in dozens of locations across Ukraine.  Bioweapons laboratories in Ukrainian cities including Kharkiv, Luhansk, Dnipropetrovsk, and the capital Kyiv, among others locations, have been targeted by Russian troops operating under Putin’s direct orders in re	Other	False	0	0	0
56345734238127361345920267054928193610	Pfizer’s COVID-19 Vaccine Goes Into Liver Cells and Is Converted to DNA: Study	Pfizer’s COVID-19 Vaccine Goes Into Liver Cells and Is Converted to DNA: Study Pfizer’s COVID-19 Vaccine Goes Into Liver Cells and Is Converted to DNA: Study  The messenger RNA (mRNA) from Pfizer’s COVID-19 vaccine is able to enter human liver cells and is converted into DNA, according to Swedish researchers at Lund University.  The researchers found that when the mRNA vaccine enters the human liver cells, it triggers the cell’s DNA, which is inside the nucleus, to increase the production of the LINE-1 gene	FALSE	True	1	1	1
17061664237497551788510926774046859803	BREAKING – Director-General of the WHO claims “Countries are giving Boosters to kill children, this is not right”	BREAKING – Director-General of the WHO claims “Countries are giving Boosters to kill children, this is not right” Footage has emerged of Dr Tedros, the Director-General of the World Health Organization, claiming countries are intentionally giving booster shots of the Covid-19 vaccine to children to kill them.  Tedros was speaking at the hybrid press conference with Geneva based Palais des Nations journalists held on Monday 20th December 2021 when he made the following remarks –  “So if it’s going to be used	FALSE	False	0	0	0
40325608553279412942223931290845696333	CDC Admits Jabs Cause Heart Disease	CDC Admits Jabs Cause Heart Disease CDC Admits Jabs Cause Heart Disease – Still No Stopping Them?!  What kind of a trick is this?! Or do they think we’re so dumb?!  Join The True Defender Telegram Chanel Here: https://t.me/TheTrueDefender  “The United States CDC updated their “Adverse Events” page on COVID-19 shots today where they admit that there are now 1,908 reported cases of myocarditis and pericarditis following COVID-19 shots among young people below the age of 30.”  This compares to, on the same pag	FALSE	True	1	1	1
106244005164715375334181175058408459957	Triple & Double Vaccinated accounted for 4 in every 5 Covid-19 Deaths in England over the past month despite most vulnerable getting Booster in October	Triple & Double Vaccinated accounted for 4 in every 5 Covid-19 Deaths in England over the past month despite most vulnerable getting Booster in October The latest figures published by the new UK Health Security Agency on Covid-19 cases, hospitalisations and deaths show that the vaccinated population still accounted for 4 in every 5 Covid-19 deaths over the past four weeks even though those who are deemed to be the most vulnerable to Covid-19 received their “booster” jab in September and October.  The ‘Covid	Partially false	True	1	1	1
202064840712715883075385547782622541587	OXFORD STUDY SHOCKER: 1 in 100 Vaccinated Individuals Were Admitted to Hospital or Died with Arrhythmia During Study Period	OXFORD STUDY SHOCKER: 1 in 100 Vaccinated Individuals Were Admitted to Hospital or Died with Arrhythmia During Study Period On December 14th, 2021, Nature Medicine released a study based on a broad population data set analyzed by researchers at Oxford University. The researchers examined the risks of myocarditis, pericarditis, and cardiac arrhythmias associated with COVID-19 vaccination and infection.  The Oxford researchers reveal that 1 in 100 or 1% of all vaccinated individuals were admitted to the hospi	Partially false	True	1	1	1
243998263705706276830418910116426707794	German Clinic Director Releases Video Before Being Suicided? We Have Been Warned (Video)	German Clinic Director Releases Video Before Being Suicided? We Have Been Warned (Video) German Clinic Director Releases Video Before Being Suicided? We Have Been Warned (Video)  % of readers think this story is Fact. Add your two cents.  by N.Morgan  In this shocking video, Dr. Thomas Jendges gives a final warning before possibly committing suicide? He was the Chief of a clinic in Cheminitz in Germany has committed suicide having said he could no longer live with lies to citizens and patients and calli	FALSE	False	0	0	0
249033372590462701657603465523093001287	Military Convicts George W. Bush	Military Convicts George W. Bush The military commission empowered to decide the fate of George W. Bush found the former president guilty of treason and murder, and decreed on Thursday that he be hanged by the neck until dead.  The 3-officer panel tasked with weighing the military’s evidence against Bush reached a decision after hearing days of heated testimony.  On Thursday Bush returned to Guantanamo Bay’s south courtroom without the benefit of having his lawyer present, the latter having been ejected fro	FALSE	False	0	0	0
198186879881781424386990873167435676098	FEMA Arrives in Tornado-Stricken Kentucky—With VACCINATIONS	FEMA Arrives in Tornado-Stricken Kentucky—With VACCINATIONS The often-sluggish Federal Emergency Management Agency (FEMA) arrived in Kentucky only hours after a freak mid-December tornado outbreak laid waste entire towns and killed over 100 people in a quad-state massacre. The disaster relief agency, however, brought more Covid-19 vaccinations than it did blankets, food, and bottled water, a clear sign that the Deep State-run organization is still trying to coerce law-abiding Americans into taking the jab.	FALSE	False	0	0	0
200049446239665258541118918005789068501	Top Cardiologist: Game-Changing Study Shows COVID Vaccines Are More Dangerous Than Virus Itself	Top Cardiologist: Game-Changing Study Shows COVID Vaccines Are More Dangerous Than Virus Itself As many as 45,000 people may have died from the mRNA shots being given to halt COVID, according to prominent physician Dr. Peter McCullough.  And teenagers — especially boys — are more at risk from being hospitalized from the vaccine than they are for COVID, he said. The culprit is myocarditis, inflammation of the heart.  McCullough should know. He wrote the book on cardiology. Literally.  Published more than 650	FALSE	True	1	1	1
230821740422546858440102056159986733057	George W. Bush Military Tribunal: Day 1	George W. Bush Military Tribunal: Day 1 Wednesday, December 8  The officers empaneled to judge the military’s case against George W. Bush sat in silence as the defendant, shackled at the wrists and flanked on either side by a uniformed MP, entered GITMOs south courtroom and took a seat beside his attorney, David D. Aufhauser, at the defense table. Next to them was a throng of junior lawyers and paralegals dressed in dark suits and somber ties, a conclave of legal minds hired seemingly to intimidate the mili	FALSE	False	0	0	0
196098035710377202392543265749638365880	George W. Bush Military Tribunal: Day 2	George W. Bush Military Tribunal: Day 2 Friday, December 10  George W. Bush had been president less than a year when thoughts of wealth, power, and influence consumed his malleable mind and set him on a one-way path to evil. Influenced by a vice president whose moral turpitude eclipsed his own, Bush converted the Oval Office into a den of depravity, a sinister sanctum where he and his cancerous cabal plotted to kill three birds with one stone, as a modified version of the saying goes. Find a way to legitimi	FALSE	False	0	0	0
173184581265855895874258689419970282073	Military Arrests Biden Handler Mike Donilon	Military Arrests Biden Handler Mike Donilon U.S. Marines on Saturday served a military arrest warrant on Deep State agent Mike Donilon, an American attorney and campaign consultant who served as a Senior Advisor to fake President Joe Biden. He was the chief strategist of Joe Biden’s 2020 criminal presidential campaign.  Before sunrise Saturday morning, Marines operating under the authority of MARSOC, JAG, and the OMC surrounded Donilon’s vacation home in Narragansett, Rhode Island, a seaside community of 15	FALSE	False	0	0	0
223070855195192789943992369960732560189	Kamala Harris Calls Unvaccinated “Dirty Trump People”	Kamala Harris Calls Unvaccinated “Dirty Trump People” An NIH whistleblower privy to a telephone Thursday morning telephone call between the corrupt administration and members of the Biden-⁠Harris Administration COVID-⁠19 Health Equity Task Force told Real Raw News that an enraged Kamala Harris called unvaccinated Americans “very dirty Trump people” after CDC Director Rochelle Walensky admitted to the difficulty of vaccinating every American citizen.  Also on the call were NIH Director Dr. Francis Collins—a	FALSE	False	0	0	0
296749372221411134003498486599719354987	Vaccination Adverse Event Death Rate 2.905% Discovered in FDA Data	Vaccination Adverse Event Death Rate 2.905% Discovered in FDA Data The outcome of at least 3% of adverse reactions is death. The US FDA’s own data shows the vaccination adverse events and deaths from the COVID vaccines is not rare.  The number of people who took part in the vaccine trials is unknown. That data has been withheld by the vaccine companies and the FDA. What is known is that 42,086 of the participants in the vaccine trials had adverse event reports written up. There may have been more adverse ev	FALSE	True	1	1	1
165902892072150497442532050464583835900	Dr. Fauci Admits That Covid Vaccines May Actually Make People ‘Worse’: “It Would Not Be The First Time”	Dr. Fauci Admits That Covid Vaccines May Actually Make People ‘Worse’: “It Would Not Be The First Time” Dr. Anthony Fauci sat down with “Meta” CEO Mark Zuckerberg and finally said out loud what many people have been warning for over a year about the rushed mRNA vaccines: They may actually make the Covid pandemic worse.  Dr. Fauci was commenting on a recent study that showed that the Covid vaccines may actually make a recipient more likely to be reinfected than someone with natural immunity from a prio	FALSE	True	1	1	1
55834905205582849894167144003123161105	"FDA Records Subpoenaed By Attorney Shows Over 158,000 Adverse ""Events"" In First 2.5 Months of COVID Shot Trials"	"FDA Records Subpoenaed By Attorney Shows Over 158,000 Adverse ""Events"" In First 2.5 Months of COVID Shot Trials Red Voice Media has previously reported on attorney Aaron Siri, who is at the front lines of fighting Big Pharma and the suppression of adverse effects of the COVID-19 shot.  Tired of the ads? Go Ad-Free and Get EXCLUSIVE Content From Stew Peters and the RVM Team, Become a PREMIUM USER  Siri first filed a lawsuit against the Food and Drug Administration (FDA) over two months ago. Now, he’s finally"	Partially false	True	1	1	1
320121330391538880747631953933636049560	(VIDEO) Doctor Warns Stillbirths Are Rampant Among Fully Vaccinated Mothers, Launches Investigation	(VIDEO) Doctor Warns Stillbirths Are Rampant Among Fully Vaccinated Mothers, Launches Investigation The Center For Disease Control and the federal government officials are adamant that pregnant women get a COVID-19 injection.  But data doesn’t support its safety and health practitioners around the world are sounding the alarm.  A Canadian doctor, who has effectively treated COVID patients with Ivermectin throughout, urges pregnant women to abstain from getting the COVID injections.  Speaking to a reporter i	FALSE	True	1	1	1
203501468961702836751927274155161161053	2,433 Dead Babies in VAERS as Another Study Shows mRNA Shots Not Safe for Pregnant Women	2,433 Dead Babies in VAERS as Another Study Shows mRNA Shots Not Safe for Pregnant Women by Brian Shilhavy  Editor, Health Impact News  There have now been 2,433 fetal deaths recorded in VAERS (Vaccine Adverse Event Reporting System) from pregnant women who have been injected with one of the COVID-19 shots. (Source.)  The vast majority of these have been from the Pfizer shot (1,862 deaths) and the Moderna shot (656 deaths.)  There have been more fetal deaths in the past 11 months following COVID-19 shots th	FALSE	True	1	1	1
228426374083869574289835770924944868963	Fully Vaccinated account for 9 in every 10 Covid-19 Deaths since August according to latest Official Data	Fully Vaccinated account for 9 in every 10 Covid-19 Deaths since August according to latest Official Data Authorities are slowly tightening the noose again around the necks of the British public in response to an alleged new Covid-19 variant dubbed Omicron that is feared may evade the current available Covid-19 vaccines. The problem with this is official data shows the alleged Delta variant has been evading the Covid-19 vaccines for at least the 3 past months, because since August 2021 the fully vaccinated	FALSE	True	1	1	1
322398515306217013068707611767979325075	CDC Admits: More Dead from COVID-19 Vaccine Than ALL Vaccines From Last 20 Years Combined	CDC Admits: More Dead from COVID-19 Vaccine Than ALL Vaccines From Last 20 Years Combined WeLoveTrump.com may receive compensation from affiliate partners for some links on the site. Read our full Disclosure here  89,535 views  It’s official.  This is now fact, not speculation.  More people have died from the COVID-19 vaccine than from all other vaccines over the last 20 years… COMBINED.  That’s right: the vaccine that is supposed to “protect” you from COVID is now responsible for killing more people than a	FALSE	True	1	1	1
119854572501256103021949330473558516431	Sweden stops PCR tests as Covid-19 Diagnosis	Sweden stops PCR tests as Covid-19 Diagnosis 8 May 2021 — Tap News  Legal precedent set. The Swedish Public Health Agency has developed national criteria for assessing freedom from infection in covid-19.  The Swedish Public Health Agency has developed national criteria for assessing freedom from infection in covid-19.  The PCR technology used in tests to detect viruses cannot distinguish between viruses capable of infecting cells and viruses that have been neutralized by the immune system and therefore thes	FALSE	True	1	1	0
141014671670367035124127475663661746096	Dogs abandoned at Kabul airport prompted outrage. Here’s what we know about who’s responsible.	Dogs abandoned at Kabul airport prompted outrage. Here’s what we know about who’s responsible. As the last U.S. troops exited Afghanistan, at least 50 dogs were believed to have been left behind at the international airport in Kabul, according to animal welfare and rescue groups. The Pentagon denied that the abandoned dogs were U.S. military animals; at least one contractor was later identified as having dogs it was struggling to evacuate.  Public anger erupted after images shared online showed dozens of do	TRUE	False	0	0	0
5897919069674219553715137288142707545	Hundreds deported from U.S. to El Salvador have been killed or abused, new report says	Hundreds deported from U.S. to El Salvador have been killed or abused, new report says More than 200 people the United States has sent back to El Salvador have been killed or seriously abused — including sexually assaulted and tortured — according to a new report by Human Rights Watch.  The group's investigation found that from 2013 to 2019, 138 people were killed and more than 70 others were beaten, sexually assaulted, extorted or tortured after they were sent back to the Central American country.  The rep	TRUE	False	0	0	0
148832475918001573446788751667410446396	Nevada Democratic Party’s hiring of Buttigieg ex-staffer raises concerns	Nevada Democratic Party’s hiring of Buttigieg ex-staffer raises concerns The hiring of a top presidential candidate’s staff member to a position within the Nevada Democratic Party has increased scrutiny of the party.  Nevada will hold its caucuses on Saturday, Feb. 22, 2020. (Chase Stevens/Las Vegas Review-Journal)  The hiring of a top presidential candidate’s staff member to a position within the Nevada Democratic Party has increased scrutiny of the party as it works to put together a contingency plan for	TRUE	False	0	0	0
250010888917280763402027641193104979244	Trump Tied Ukraine Aid to Inquiries He Sought, Bolton Book Says	Trump Tied Ukraine Aid to Inquiries He Sought, Bolton Book Says Multiple people described Mr. Bolton’s account of the Ukraine affair.  The book presents an outline of what Mr. Bolton might testify to if he is called as a witness in the Senate impeachment trial, the people said. The White House could use the pre-publication review process, which has no set time frame, to delay or even kill the book’s publication or omit key passages.  Just after midnight on Monday, Mr. Trump denied telling Mr. Bolton that th	TRUE	False	0	0	0
234914447320333363348498339220413315079	Virginia gun-rights rally concludes peacefully despite earlier fears of extremist violence	"Virginia gun-rights rally concludes peacefully despite earlier fears of extremist violence Washington (CNN) A large gun-rights rally in Virginia's state capital unfolded peacefully Monday despite earlier fears of the kind of violence that took place in nearby Charlottesville three years ago.  Security was tight as gun-rights advocates descended on Richmond for ""Lobby Day"" to oppose legislation that would restrict access to firearms in the state. The commonwealth braced for the potential of extremist and whi"	TRUE	False	0	0	0
185831553747074864568648308312369873583	Marin floats idea of a four-day, 24-hour work week	Marin floats idea of a four-day, 24-hour work week Marin identified a considerably shorter work week as one of the objectives the party should incorporate into its agenda and pursue in the future.  SANNA MARIN (SDP), the Minister of Transport and Communications, made a bold working life-related proposal during a panel discussion held in conjunction with the 120th anniversary celebrations of the Social Democratic Party in Turku on Saturday.  “A four-day work week, a six-hour workday. Why couldn’t it be the n	TRUE	False	0	0	0
211149056661321973340295310392715288275	2019 Democratic Debates, Night 2: Full Transcript	2019 Democratic Debates, Night 2: Full Transcript HOLT:  Thank you, governor.  (APPLAUSE)  GUTHRIE:  Senator Gillibrand, you have the floor for 45 seconds.  GILLIBRAND:  Women in America—women in America are on fire. We’ve marched, we’ve organized, we’ve run for office and we’ve won. But, our rights are under attack like never before by President Trump and the Republicans who want to repeal Roe v. Wade, which is why I went to the front lines in Georgia to fight for them. As president, I will take on the fig	TRUE	False	0	0	0
216731662082457846858965475593790727125	There's a Reason Behind Interior Secretary Ryan Zinke's Special Flag Ritual	There's a Reason Behind Interior Secretary Ryan Zinke's Special Flag Ritual On Thursday, The Washington Post gave Americans an easy way to tell when Secretary of the Interior Ryan Zinke is in Washington, D.C.: when he’s there, his flag is flown outside the headquarters. The flag, a “bison seal on a blue banner with seven white stars for the agency’s bureaus,” is brought down when he’s away. The trick works for Deputy Secretary David Bernhardt, too, as he has a separate flag of his own.  Zinke, a former Navy	TRUE	False	0	0	0
26108250868377124843538829549317214695	What Do We Really Know About Dino DNA?	What Do We Really Know About Dino DNA? Ever since finding that soft tissue can preserve in dinosaur fossils, paleontologist Mary Schweitzer has been asked the “Jurassic Park” question – will we ever be able to find original dinosaur DNA? And if so, could we someday recreate these awesome animals?  The answers to these questions can get pretty complicated, so Dr. Schweitzer has offered to help us understand what we currently do know about dinosaur DNA, and what may be possible.  Can we get DNA from fossils?	TRUE	True	1	1	1
174143607709671540943758091067431545747	Mapped: How climate change affects extreme weather around the world	Mapped: How climate change affects extreme weather around the world ATTRIBUTION 16:30 Mapped: How climate change affects extreme weather around the world  | February 25. 2021.16:30  In the early 2000s, a new field of climate-science research emerged that began to explore the human fingerprint on extreme weather, such as floods, heatwaves, droughts and storms.  Known as “extreme event attribution”, the field has gained momentum, not only in the science world, but also in the media and public imaginat	TRUE	True	1	1	1
306019443667925425774090865549587971005	Rain fell at the normally snowy summit of Greenland for the first time on record	Rain fell at the normally snowy summit of Greenland for the first time on record (CNN) For the first time on record, precipitation on Saturday at the summit of Greenland — roughly two miles above sea level — fell as rain and not snow.  Temperatures at the Greenland summit over the weekend rose above freezing for the third time in less than a decade. The warm air fueled an extreme rain event that dumped 7 billion tons of water on the ice sheet, enough to fill the Reflecting Pool at the National Mall in Washi	TRUE	True	1	1	1
281399759898937811952217290761054542063	First study of all Amazon greenhouse gases suggests the damaged forest is now worsening climate change	First study of all Amazon greenhouse gases suggests the damaged forest is now worsening climate change The Amazon rainforest is most likely now a net contributor to warming of the planet, according to a first-of-its-kind analysis from more than 30 scientists.  For years, researchers have expressed concern that rising temperatures, drought, and deforestation are reducing the capacity of the world’s largest rainforest to absorb carbon dioxide from the atmosphere, and help offset emissions from fossil-fuel bur	TRUE	True	1	1	1
276636478297642485712799006348928474203	Colorado's mountain snowpack shrinks to 66 percent of normal, feds sound drought alarm	Colorado's mountain snowpack shrinks to 66 percent of normal, feds sound drought alarm Colorado’s shrinking mountain snowpack — at 66 percent of normal statewide Thursday — forced an expanded federal drought designation covering nearly a quarter of the state with stream flows forecast at half of average, setting off a scramble to secure water supplies.  The scarcity spurred calls for storing more water in reservoirs to sustain the state’s growth boom.  “There’s going to be people without water,” especially	TRUE	True	1	1	1
265405875107666891812352990602690452684	Explainer: Nine ‘tipping points’ that could be triggered by climate change	Explainer: Nine ‘tipping points’ that could be triggered by climate change The persistent march of a warming climate is seen across a multitude of continuous, incremental changes. CO2 levels in the atmosphere. Ocean heat content. Global sea level rise. Each creeps up year after year, fuelled by human-caused greenhouse gas emissions.  And while climate records are being routinely broken, the cumulative impact of these changes could also cause fundamental parts of the Earth system to change dramatically and i	TRUE	True	1	1	1
249031249590150113839076921899876940411	James Hansen wishes he wasn’t so right about global warming	James Hansen wishes he wasn’t so right about global warming FILE - In this June 23, 2008 file photo, James Hansen, a leading researcher on global warming, gives a briefing on global warming on Capitol Hill in Washington. NASA’s top climate scientist in 1988, Hansen warned the world on a record hot June day that global warming was here and worsening. In a scientific study that came out a couple months later, he even forecast how warm it would get, depending on emissions of heat-trapping gases. (AP Photo/Susa	TRUE	True	1	1	1
60583868455018560532347937581721094120	Has volcanic activity been increasing?	Has volcanic activity been increasing? Has volcanic activity been increasing?  The Global Volcanism Program does not see any evidence that volcanic activity is actually increasing. Data about eruptions has been compiled by the Smithsonian since 1968 in order to provide context for global volcanism. The following figures and discussion are modified from an introductory section in Siebert et al. (2010); data is through 2009, but more recent data is available. Please do not reproduce the figures below without	TRUE	True	1	1	1
233238683355028709590047045417625638315	Great Barrier Reef's third mass bleaching in five years the most widespread yet	Great Barrier Reef's third mass bleaching in five years the most widespread yet The government’s top Great Barrier Reef scientist says a third mass bleaching event in five years is a clear signal the marine wonder is “calling for urgent help” on climate change.  One quarter of the Great Barrier Reef suffered severe bleaching this summer in the most widespread outbreak ever witnessed, according to analysis of aerial surveys of more than 1,000 individual reefs released on Tuesday.  Dr David Wachenfeld, chief	TRUE	True	1	1	0
164875171000985424656123266880071428516	The Causes of Climate Change	"The Causes of Climate Change › en español  In Brief: Human activities (primarily the burning of fossil fuels) have fundamentally increased the concentration of greenhouse gases in Earth’s atmosphere, warming the planet. Natural drivers, without human intervention, would push our planet toward a cooling period.  Scientists attribute the global warming trend observed since the mid-20th century to the human expansion of the ""greenhouse effect""1 — warming that results when the atmosphere traps heat radiating fr"	TRUE	True	1	1	1
